CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,drug_name,CCL_name,dif_first,dif_last,sigmoid_4_param_r2,sigmoid_4_param,sigmoid_2_param_r2,sigmoid_2_param,sigmoid_3_param_r2,sigmoid_3_param,fsigmoid_r2,fsigmoid,logistic_4_param_r2,logistic_4_param,ll4_4_param_r2,ll4_4_param,ll4R_4_param_r2,ll4R_4_param,logLogist_3_param_r2,logLogist_3_param,better_fitting
EM-2,906855,245,245_906855,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.954835298,0.9277018020000001,0.8810093179999999,0.915129324,0.889163719,0.9231413559999999,0.7164478259999999,0.004851587,0.002129209,UNC0638,EM-2,0.045164702,0.002722378,0.9926689550393156,[ 7.96408072e-01  1.08044161e+00 -6.13555991e+01  1.77985108e-03],0.9651875647715372,[0.79833701 0.02242628],0.9892625122780004,[  0.81439878 -34.29034403  -0.06313289],0.9651875737907404,[  0.79833704 -44.59042946],0.9926678466471134,[9.27296367e-01 5.20102465e+01 7.96243308e-01 1.98223148e-03],0.9926678466412292,[7.96243323e-01 9.27296368e-01 5.20102021e+01 1.98222308e-03],0.9926678466232576,[-1.18504932e+01  9.27296369e-01  5.20099826e+01  1.98218209e-03],0.9683887561610296,[-0.09074062 -4.664666   -0.02654998],sigmoid_4_param
NB13,949177,173,173_949177,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9658477670000001,0.9150580140000001,0.953456053,0.992007715,0.89631758,0.727206501,0.172546863,0.071371947,0.042343364,FH535,NB13,0.03415223299999992,0.029028583000000007,0.9952553915326868,[  0.70358272   1.09971316 -25.17476757   0.04899236],0.987204390453684,[0.70883877 0.05106422],0.9890997700406364,[  0.71488727 -19.56741296  -0.01976107],0.987204388662254,[  0.70883878 -19.58319281],0.9948955602829712,[ 0.95657851 18.17971073  0.70611521  0.04646531],0.994895555906624,[ 0.70611521  0.95657853 18.17969453  0.04646524],0.9948955575057676,[-6.32611624  0.95657852 18.17970368  0.04646528],0.9907641470712216,[-0.15161205 -5.27702854  0.04933381],sigmoid_4_param
J-RT3-T3-5,907391,228,228_907391,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9761171190000001,0.819818437,0.818723038,0.587360736,0.37138642299999997,0.16935354600000002,0.032221715,0.011228325,0.007556905999999999,AKT inhibitor VIII,J-RT3-T3-5,0.023882880999999908,0.003671419000000001,0.9934587839823309,[ 0.49878222  0.97646724 -8.25045506 -0.02896453],0.9924849540226452,[0.48453961 0.11576373],0.9932951393158992,[ 0.49661399 -8.67715972 -0.0176229 ],0.9924849556551996,[ 0.48453965 -8.63827478],0.9890954397777668,[ 0.95239984  4.03949492  0.51499575 -0.09181786],0.9890954528068816,[ 0.51499576  0.95239988  4.03949346 -0.09181794],0.989095454506311,[-2.68058557  0.95240022  4.03948097 -0.0918187 ],0.9947173957374048,[-3.08005023e-01 -2.79375478e+00 -2.15195593e-03],logLogist_3_param
MC-CAR,683665,276,276_683665,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.963774866,0.8426695409999999,0.512386749,0.163855188,0.053965287,0.10472243699999999,0.014276418999999999,0.007269232,0.00804908,CAY10603,MC-CAR,0.03622513400000005,0.0007798480000000005,0.9960391245705624,[  0.32899313   1.02831823 -15.25560425   0.02879314],0.9938250681556446,[0.3370639  0.07057474],0.9956568424495452,[  0.32807239 -14.2261547    0.02159124],0.9938250679421978,[  0.33706395 -14.16934321],0.9952734078524268,[0.97827443 5.03107645 0.33115836 0.01176153],0.9952734028274992,[0.33115836 0.97827444 5.03107617 0.01176152],0.9952734033110602,[-5.5601162   0.9782749   5.03105489  0.01176127],0.9957391235381516,[-0.48148288 -5.47096944  0.02937773],sigmoid_4_param
T84,909761,276,276_909761,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9951677590000001,0.9794919440000001,0.9761392259999999,0.929788284,0.8456887270000001,0.7185924340000001,0.43611334700000004,0.143020302,0.11164781,CAY10603,T84,0.004832240999999904,0.03137249199999999,0.9950550921729278,[  0.7388963    1.04996154 -11.04094471   0.03107761],0.994165158869603,[0.74652098 0.10054991],0.9945213609587954,[ 7.51715023e-01 -1.00422720e+01 -9.05739734e-03],0.9941651561396224,[ 0.74652097 -9.94530482],0.9925433846000742,[ 0.97719816  7.49430646  0.75403507 -0.02828083],0.9925433926398144,[ 0.75403527  0.97719847  7.49426649 -0.02828237],0.9925433890322684,[-2.11576266  0.97719819  7.4942993  -0.02828122],0.9989550092345351,[-0.1336108  -2.65289034  0.09748335],logLogist_3_param
MOLT-4,905958,229,229_905958,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.978434555,0.894771743,0.8689545759999999,0.803593989,0.6621966539999999,0.127957442,0.044900004,0.038521177000000004,0.044271409000000005,Enzastaurin,MOLT-4,0.021565445000000016,0.005750232000000001,0.9866644811115428,[  0.58240953   1.1281131  -23.25276415   0.03305984],0.9741188342137271,[0.5725743  0.07368406],0.9777994168265493,[  0.58642013 -14.41383684  -0.03136173],0.9741188403407024,[  0.57257429 -13.57145223],0.9852578264009584,[ 0.91352025 15.33671772  0.58670584  0.03467572],0.9852578284532558,[ 0.58670585  0.91352023 15.33672675  0.03467574],0.98525782832023,[-8.17816304  0.91351971 15.33698282  0.03467646],0.9786571934686352,[-0.24237876 -4.36629244  0.01996061],sigmoid_4_param
SK-NEP-1,909730,200,200_909730,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9754976459999999,0.886048313,0.589318194,0.194011183,0.065642447,0.032962356,0.028835753,0.027411019,0.025716097,Dacinostat,SK-NEP-1,0.024502354000000115,0.001694921999999998,0.9998793250975004,[  0.34948126   1.03136566 -16.36799854   0.02738052],0.9980159406263979,[0.35613555 0.06603503],0.9993313858799052,[  0.34893615 -15.16988532   0.01838398],0.9980159400411248,[  0.35613555 -15.14348197],0.9986438164690788,[0.97616347 6.02359064 0.35143944 0.01743512],0.9986438183709436,[0.35143947 0.9761634  6.02359508 0.01743516],0.9986438187079312,[-6.29898536  0.97616332  6.0236002   0.01743519],0.9997201155403308,[-0.45542413 -5.84222161  0.02774298],sigmoid_4_param
PC-14,753608,182,182_753608,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.995787425,0.34874453,0.168708209,0.140049859,0.184018446,0.227901878,0.20310035899999998,0.055586316,0.038253638,Obatoclax Mesylate,PC-14,0.004212575000000053,0.017332677999999997,7.0225265602630316e-09,[ 10.32322075  -5.12782476 -11.77754279   0.53122897],0.8485352853306812,[0.20507444 0.03627456],0.9593011349408872,[  0.17658455 -26.18954666   0.12749212],0.8485352765869473,[  0.20507377 -27.56940391],0.9730605543891766,[1.00654171 7.23824283 0.18959904 0.14278502],0.9730605557062916,[0.18959842 1.00654249 7.23814958 0.14278507],0.973060555326648,[-12.0360916    1.00654172   7.23825681   0.14278509],0.9727623404343272,[ -0.70539407 -15.06866822   0.14496865],ll4_4_param
NCI-H2347,687820,276,276_687820,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9644388620000001,0.9682245629999999,0.903840223,0.864570162,0.737999085,0.593920985,0.354506482,0.24124546800000002,0.199037534,CAY10603,NCI-H2347,0.03556113799999994,0.04220793400000003,0.9962365252200928,[ 0.64972451  1.17906896 -8.26225739  0.1325996 ],0.9922494949923112,[0.71576526 0.15940255],0.9927009656892808,[ 0.70518727 -6.1853898   0.01233611],0.9922494868591204,[ 0.71576518 -6.27342934],0.99344059605548,[0.9668627  4.84301164 0.69888238 0.03880464],0.9934405792839636,[0.69888155 0.96686212 4.8430536  0.03880782],0.9934405815438638,[-1.735141    0.96686209  4.84305529  0.03880792],0.9980131095289336,[-0.18552458 -2.36597023  0.19779649],logLogist_3_param
MC-CAR,683665,53,53_683665,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9619926959999999,0.9586585479999999,0.965276218,0.973958745,0.9673790459999999,0.832250202,0.378100846,0.038346776,0.03183036,CGP-60474,MC-CAR,0.03800730400000008,0.006516415999999997,0.9985132697945718,[ 7.51701371e-01  1.03884453e+00 -2.13612590e+01  1.00422493e-02],0.9956577115126148,[0.75025518 0.05146645],0.9976108099610256,[  0.7563167  -19.64144208  -0.01973606],0.9956577108241959,[  0.75025514 -19.43012076],0.998107505890892,[ 9.71458706e-01  1.55379546e+01  7.52992833e-01 -9.70269023e-04],0.9981075076587764,[ 7.52992892e-01  9.71458727e-01  1.55379317e+01 -9.70593648e-04],0.9981075057808706,[-4.40810726e+00  9.71458717e-01  1.55379435e+01 -9.70459994e-04],0.9968748190220938,[-0.12401483 -4.44627481  0.0258894 ],sigmoid_4_param
KARPAS-45,907272,228,228_907272,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.965008668,0.832247912,0.682831304,0.572349808,0.359462985,0.1593734,0.012945473,0.010320718000000001,0.010325703,AKT inhibitor VIII,KARPAS-45,0.034991332000000035,4.984999999999018e-06,0.9936857306014169,[ 0.47947294  0.91564961 -6.6870138  -0.05399908],0.9913718840284184,[0.46120051 0.12734926],0.9919801961756962,[ 0.47340692 -7.87343003 -0.01616135],0.9913718926208676,[ 0.46120036 -7.85244217],0.9888184979754634,[ 0.97548354  2.78726975  0.51949926 -0.20460207],0.988818481185586,[ 0.51949821  0.97548463  2.78726027 -0.20460156],0.9888185031969654,[-1.82535797  0.97548408  2.78726752 -0.20460103],0.9961791853331352,[-0.32678901 -2.51710219 -0.0089846 ],logLogist_3_param
PC-14,753608,272,272_753608,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.950326485,0.87491353,0.86678931,0.7299912279999999,0.46514119200000004,0.139578636,0.123369627,0.06388402,0.044856152,AR-42,PC-14,0.049673514999999946,0.019027868,0.9924818122481986,[  0.52508435   1.11232587 -12.52470774   0.04925294],0.9878391996228952,[0.53110861 0.10723376],0.9878903050482244,[ 5.33655451e-01 -9.33905026e+00 -4.07780099e-03],0.9878391957894836,[ 0.53110873 -9.3254726 ],0.9899813002947496,[0.93338962 6.78310052 0.53603452 0.03083194],0.9899812992736664,[0.5360345  0.93338967 6.78309648 0.03083188],0.989981292971095,[-4.22962442  0.93339008  6.78305959  0.03083135],0.9899792106867376,[-0.2827375  -3.49011395  0.05282904],sigmoid_4_param
KM-H2,909976,180,180_909976,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9537803309999999,0.8790716740000001,0.261090017,0.051034138,0.038509985,0.034371379,0.029732098999999998,0.026644612999999998,0.022975937000000002,Thapsigargin,KM-H2,0.04621966900000008,0.003668675999999996,0.999346066054939,[  0.29243259   1.05374603 -28.99456363   0.03160937],0.9956558890624893,[0.29481569 0.0386561 ],0.997342255146034,[ 2.89840024e-01 -2.54990463e+01  1.91242785e-02],0.9956558902600068,[  0.29481569 -25.86909193],0.999297332877668,[0.97689789 8.13465423 0.29014081 0.02819359],0.9992973329299234,[0.29014081 0.9768979  8.13465378 0.02819359],0.9992973330549824,[-10.06573109   0.97689789   8.1346544    0.02819359],0.9987999587515354,[-0.53705398 -9.76921192  0.0309891 ],sigmoid_4_param
PC-14,753608,308,308_753608,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.979177403,0.98638625,0.9112985809999999,0.8371354190000001,0.662456156,0.352541128,0.030208725,0.025390005,0.002804335,WIKI4,PC-14,0.020822596999999998,0.02258567,0.9947350343347918,[  0.61521425   0.99706088 -12.20803623  -0.02621817],0.9927770088154642,[0.60269319 0.08292691],0.9947308492169292,[  0.61482748 -12.28986014  -0.02432189],0.9927770132413924,[  0.6026929  -12.05875891],0.9917626201509568,[ 0.96567656  7.33944925  0.61760947 -0.05350405],0.9917626194226276,[ 0.61760954  0.96567635  7.33946811 -0.05350371],0.991762611601758,[-3.53687641  0.96567647  7.33945714 -0.05350389],0.9968061661093128,[-0.21357206 -3.49865242 -0.00603977],logLogist_3_param
SKN,1240215,235,235_1240215,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.986530151,0.950399199,0.88807534,0.7036973259999999,0.611201498,0.402138806,0.31474286100000004,0.329860637,0.290976428,QL-XII-47,SKN,0.013469849000000034,0.038884209,0.9933524271516082,[ 0.46851648  1.37674756 -8.79841393  0.28145917],0.9427082117643552,[0.66818623 0.21463636],0.9762596135636596,[ 0.50351144 -4.60329274  0.14505267],0.9427082100377362,[ 0.66818633 -4.65900074],0.9915113314496008,[0.98653678 4.18734749 0.51826011 0.23621467],0.9915113356342696,[0.51826063 0.98653691 4.18732982 0.23621349],0.9915113321567796,[-2.75223766  0.9865368   4.18733394  0.23621357],0.9940721359774704,[-0.29539804 -3.12615662  0.30117224],logLogist_3_param
ES1,949158,274,274_949158,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.968670457,0.729085423,0.48943687399999997,0.17094077100000002,0.09207416199999999,0.079148854,0.086160913,0.06627435799999999,0.062660353,Belinostat,ES1,0.031329543000000015,0.00361400499999999,0.9963947401604204,[  0.29772716   1.0398954  -12.57232464   0.06528501],0.9824085694714784,[0.32452623 0.08837667],0.9958285548936784,[  0.29457951 -11.60615087   0.05809857],0.9824085717175229,[  0.32452638 -11.31517511],0.9932224501124416,[0.98759854 3.85901866 0.3020867  0.04171612],0.9932224539436616,[0.30208629 0.98759848 3.85904187 0.0417172 ],0.9932224570176276,[-4.61943083  0.98759847  3.85903744  0.04171698],0.996489442149979,[-0.51649574 -4.61982538  0.06677367],logLogist_3_param
OVISE,1240198,200,200_1240198,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.981317197,0.899780247,0.7229376040000001,0.656488124,0.7040421609999999,0.467237271,0.151703905,0.043780981,0.047018897000000004,Dacinostat,OVISE,0.018682803000000026,0.0032379160000000073,0.9593760988736106,[ 0.71218351  0.8081044  -4.91589771 -0.21438423],0.9503196961569632,[0.59370073 0.15459712],0.9556912403375021,[ 0.63969917 -6.95342406 -0.05246777],0.9503197133968584,[ 0.59370093 -6.46840607],0.9542117880241529,[ 0.98678896  1.94925609  1.29716621 -1.70124335],0.9542118089434184,[ 1.29721368  0.98678842  1.9492394  -1.7013609 ],0.9542117852341884,[ 0.50716265  0.98678485  1.94928829 -1.70124731],0.968186135280228,[-0.21174916 -1.8629161   0.00520036],logLogist_3_param
HCT-116,905936,180,180_905936,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.962859695,0.9834701370000001,0.148685246,0.019009896999999998,0.018496747,0.024215274,0.017808149,0.015233163000000001,0.016854402,Thapsigargin,HCT-116,0.037140304999999985,0.001621239,0.9996089514476992,[ 3.21931497e-01  1.03787515e+00 -1.66161167e+02  1.86029381e-02],0.9981595988966264,[0.2998155  0.01922362],0.9985266524944688,[ 2.96056747e-01 -4.88008082e+01  9.30107421e-03],0.998159598844342,[  0.29981552 -52.01936492],0.9996089516385821,[9.82110025e-01 4.20488056e+01 3.18929893e-01 1.86027978e-02],0.99960895166792,[3.19447427e-01 9.82109986e-01 4.36510885e+01 1.86028497e-02],0.9996089516087516,[-5.09787746e+01  9.82109971e-01  4.47122256e+01  1.86028731e-02],0.9992461683744488,[-5.26931410e-01 -1.89118846e+01  1.85218990e-02],ll4_4_param
OCI-LY-19,1330984,179,179_1330984,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.998954688,0.924353786,0.889309088,0.7346510070000001,0.5895861410000001,0.43708957600000004,0.264969984,0.14618446699999998,0.099351638,5-Fluorouracil,OCI-LY-19,0.0010453120000000202,0.04683282899999998,0.9983567371020744,[ 0.60580112  0.97901639 -6.16129977  0.00982814],0.9969692248141928,[0.6205941  0.15464511],0.9982963736683388,[ 0.59920173 -6.3893202   0.0243624 ],0.9969692202559828,[ 0.62059408 -6.46641667],0.997504136152514,[ 0.99109723  3.11066079  0.68370556 -0.19750278],0.9975041255531673,[ 0.68370536  0.99109713  3.11066384 -0.19750217],0.9975041335951701,[-1.18276002  0.99109724  3.1106607  -0.19750279],0.9969746469705628,[-0.22944998 -2.27401552  0.11306146],sigmoid_4_param
L-1236,1330935,305,305_1330935,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.963360662,0.897564395,0.752431252,0.44219115600000003,0.208832445,0.09698362,0.053227252,0.036497397,0.040296492,TPCA-1,L-1236,0.036639337999999966,0.0037990950000000015,0.9996064755774559,[  0.41675959   1.04064074 -11.4083251    0.03737553],0.9972409737302028,[0.43051052 0.09686385],0.9989306878803532,[  0.4173755  -10.38577927   0.02300721],0.9972409727534236,[  0.43051045 -10.3237866 ],0.9983777718855344,[0.96979799 4.89680752 0.42401058 0.01210553],0.998377774869204,[0.42401057 0.96979803 4.89680553 0.01210549],0.9983777756692678,[-4.20144441  0.96979802  4.8968061   0.0121055 ],0.9993138512017192,[-0.37711545 -4.03449216  0.04365134],sigmoid_4_param
DG-75,906838,219,219_906838,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.979921433,0.970305863,0.718463502,0.322056069,0.296935446,0.293443125,0.292090116,0.305222092,0.299050673,AT-7519,DG-75,0.02007856699999999,0.006171419000000011,0.9996301563340484,[  0.33561819   1.44750688 -32.53405461   0.29674846],0.7792134975460908,[0.51134509 0.22336508],0.9272076393982479,[ 0.28530975 -7.75202792  0.23349245],0.7792135027413178,[ 0.51134826 -4.47690707],0.9994668641230864,[ 0.98430403 12.75818423  0.34554278  0.29675721],0.9994668639929168,[ 0.34554278  0.98430403 12.75817998  0.29675721],0.999466864079667,[-13.55733951   0.98430403  12.758182     0.29675721],0.999150842202843,[ -0.46072617 -11.16181123   0.29591444],sigmoid_4_param
A427,910851,1022,1022_910851,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.986044212,0.9706657120000001,0.9482231259999999,0.902046694,0.6830401420000001,0.33234635100000004,0.12491150599999999,0.088306014,0.082722966,AZD7762,A427,0.013955787999999969,0.005583048000000007,0.9993753746797132,[  0.59670384   1.10106403 -14.80194382   0.07341942],0.9936507586218966,[0.61660141 0.08644473],0.9943071213820942,[  0.60980963 -11.57498016   0.01338548],0.9936507586218966,[  0.61660141 -11.56808557],0.9985255777610258,[0.97478253 8.89039299 0.60307524 0.05954806],0.9985255789346308,[0.60307528 0.9747825  8.89039315 0.05954801],0.998525577541568,[-4.49599264  0.97478246  8.89039962  0.05954808],0.9992612243230248,[-0.22062078 -4.29641841  0.08348494],sigmoid_4_param
MDST8,1240173,328,328_1240173,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9580397190000001,0.7755489659999999,0.586525234,0.535422093,0.326885071,0.182627903,0.1854056,0.206781025,0.19630374399999997,SNX-2112,MDST8,0.04196028099999993,0.010477281000000031,0.9842986135051282,[ 0.32273834  1.07947328 -6.96322767  0.16402725],0.9348625985122472,[0.46048835 0.19287713],0.98353150348335,[ 0.31429398 -6.19795117  0.15018314],0.9348625917062032,[ 0.46049018 -5.18458511],0.9809070692954004,[0.99545951 2.45562069 0.37542644 0.08413637],0.9809070716089572,[0.37542871 0.99546013 2.45558604 0.08413091],0.9809070693125944,[-2.40574272  0.99545965  2.45561286  0.08413514],0.9857209244084444,[-0.44110445 -2.83166624  0.18149553],logLogist_3_param
NCI-SNU-5,908445,170,170_908445,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.971341076,0.9885108090000001,0.962253205,0.9685795629999999,0.940732188,0.8278975390000001,0.014206331,0.006974246999999999,0.005464704,Shikonin,NCI-SNU-5,0.02865892400000003,0.0015095429999999995,0.9988724444904948,[ 6.96480195e-01  1.03494132e+00 -5.72240205e+01  5.73447858e-03],0.9963531809771484,[0.6975837  0.01973674],0.9979816200536752,[ 7.04546635e-01 -4.51046279e+01 -1.95189603e-02],0.9963531809556798,[  0.6975837  -50.66691359],0.9988661249395564,[9.71922683e-01 4.19119672e+01 6.94946621e-01 6.02712242e-03],0.9988661249053656,[6.94946626e-01 9.71922683e-01 4.19119590e+01 6.02711883e-03],0.9988661249041068,[-1.52526102e+01  9.71922683e-01  4.19119597e+01  6.02711923e-03],0.9964895756211392,[-1.53916795e-01 -1.15390946e+01  2.81032914e-03],sigmoid_4_param
LB1047-RCC,753577,328,328_753577,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.978159245,0.9988794459999999,0.791143213,0.623977239,0.469148411,0.363541358,0.303996582,0.313843365,0.281502369,SNX-2112,LB1047-RCC,0.021840755000000045,0.03234099600000001,0.9935241571769308,[ 0.39775747  1.36693233 -9.9304437   0.29284552],0.911742658379954,[0.6154909  0.22183432],0.9732914988628634,[ 0.39467411 -5.10846717  0.19642035],0.911742672738974,[ 0.61549171 -4.50782315],0.9957519046724828,[1.00157662 4.17027847 0.43510731 0.261838  ],0.9957519057917148,[0.43510737 1.00157696 4.17025712 0.26183727],0.9957519016243788,[-3.47032874  1.00157701  4.17025402  0.26183716],0.992243072812615,[-0.36018815 -3.79918404  0.30393606],ll4_4_param
HAL-01,949153,1006,1006_949153,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.961415768,0.7845080790000001,0.49791069299999996,0.382409383,0.196746835,0.123424028,0.128303635,0.096986672,0.103992389,Cytarabine,HAL-01,0.03858423200000005,0.007005717000000009,0.9947339337450231,[ 0.3108674   1.01943936 -8.71327141  0.0984212 ],0.9673549509594956,[0.37914825 0.1336876 ],0.994652883266966,[ 0.30948708 -8.41863361  0.09454984],0.9673549405702492,[ 0.37914913 -7.48006902],0.9955903116768512,[0.9978839  3.0032665  0.33193183 0.05275658],0.9955903081514328,[0.33193182 0.99788389 3.00326735 0.05275664],0.9955903112211126,[-3.31207319  0.99788402  3.0032616   0.0527562 ],0.994251897663198,[-0.47928657 -3.49327518  0.10867367],logistic_4_param
J-RT3-T3-5,907391,274,274_907391,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.992410705,0.816015904,0.25960529600000004,0.004411375,0.0045379059999999995,0.004405233,0.01642196,0.0043732929999999995,0.006187718,Belinostat,J-RT3-T3-5,0.007589295000000051,0.0018144250000000008,0.9995364757072416,[ 2.86365723e-01  9.99520354e-01 -2.33606660e+01  3.08084007e-03],0.99949270763695,[0.28728827 0.04271176],0.9995363168264598,[ 2.86385199e-01 -2.33828124e+01  3.19372994e-03],0.999492707634874,[  0.28728827 -23.41275697],0.9986682400270248,[ 9.94673321e-01  6.66332580e+00  2.81732495e-01 -1.40949061e-03],0.9986682403617576,[ 2.81732470e-01  9.94673283e-01  6.66333405e+00 -1.40940790e-03],0.9986682406061732,[-8.44109361e+00  9.94673287e-01  6.66333379e+00 -1.40940965e-03],0.9995046793081452,[-5.44300464e-01 -8.30710215e+00  2.86148846e-03],sigmoid_4_param
LOXIMVI,905974,272,272_905974,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9724770220000001,0.9308673040000001,0.9887179509999999,0.919183365,0.800725901,0.555083295,0.21123523100000002,0.09993016,0.06540344,AR-42,LOXIMVI,0.02752297799999992,0.03452672000000001,0.9968176993378884,[  0.66820406   1.08267506 -13.45438796   0.04814021],0.9938346514300668,[0.67854695 0.08991275],0.9942096264832624,[ 6.83677470e-01 -1.11609418e+01 -9.78232195e-03],0.993834649856268,[  0.67854694 -11.12188989],0.9956833993928202,[0.96655883 8.61092853 0.67660234 0.02034964],0.9956833989905158,[0.67660226 0.96655902 8.61090542 0.02034935],0.9956833971420541,[-3.36403768  0.96655897  8.61090877  0.02034935],0.9962783630610712,[-0.17428344 -3.42905731  0.07149663],sigmoid_4_param
KMS-12-BM,907281,1001,1001_907281,2,2000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9525900890000001,0.9778501759999999,0.983635771,0.8927605759999999,0.812253784,0.452909002,0.35607223600000004,0.306876315,0.305310052,AICA Ribonucleotide,KMS-12-BM,0.047409910999999916,0.0015662630000000126,0.9938126167465852,[  0.58496526   1.51226222 -18.92322309   0.30981898],0.9310189125143328,[0.73036392 0.17031949],0.9425911261246652,[ 0.67274934 -5.66457892  0.06300885],0.9310189060997576,[ 0.73036367 -5.87130572],0.9929730730996192,[ 0.96729055 11.7430422   0.60650691  0.30522123],0.9929730855569914,[ 0.6065069   0.96729063 11.74300969  0.30522107],0.9929730719666447,[-5.87196751  0.96729061 11.74301521  0.30522109],0.9912190112686444,[-0.22074576 -4.94757388  0.31121827],sigmoid_4_param
